UUID,Date,Sentiment_score,Lsa_summary
270736a9-4feb-40de-9d68-ca52fbe331fe,2012-10-08T08:00:00.000+08:00,3,Earnings Expectations for the Week of October 8
cee68fa1-6223-4dfe-b150-70329e45da94,2012-10-08T08:00:00.000+08:00,3,Stocks Post Moderate Losses to Start Week
c128ce3b-dab0-4a5b-a47a-b20c26c5dc71,2012-10-08T08:00:00.000+08:00,1,Earnings Preview: Alcoa
531ba9dc-0b36-4473-9bb7-1b2d92a5510c,2012-10-08T08:00:00.000+08:00,3,A Look Ahead: This Week's ETFs to Watch
0b30fe31-c10f-4508-9cad-d023f38ce177,2012-10-08T08:00:00.000+08:00,2,Earnings Expectations for the Week of October 8
907438be-4bc9-41b4-9bb8-2df9a5b75d73,2012-10-05T08:00:00.000+08:00,3,"Inside the Dow Jones Industrial Average ETF (DIA) - ETF News And Commentary. For over a hundred years, the Dow Jones Industrial Average (DJIA) has been serving as the primary benchmark of American stock performance. Although the benchmark certainly has its limitations its longevity is unmatched and its reign over investor perceptions about stocks is legendary."
a8e2c599-244d-4be3-8024-a79fae13f4ff,2012-10-05T08:00:00.000+08:00,3,"Market Wrap-Up for Oct.5 (AAPL, HD, ADP, MA, PAYX, more). The market liked the better-than-expected jobs number early on this morning (the unemployment rate fell to 7.8% compared with the 8.2% analysts expected estimates), as stocks jumped up quickly. The euphoria did fade some as the indices closed mixed on the day."
048c07a1-919b-4e6f-9ee6-ce69b11b9c63,2012-10-05T08:00:00.000+08:00,1,"Pay Attention to the Financials Next Week, Not Alcoa"
be660fe3-8380-4431-b547-1fbf775a47e6,2012-10-05T08:00:00.000+08:00,1,"Pay Attention to the Financials Next Week, Not Alcoa"
884d07cc-f724-4bea-ba78-8ed33c9f521f,2012-10-03T08:00:00.000+08:00,2,"Alcoa to Clean Up Grasse River - Analyst Blog. Aluminum giant Alcoa Inc. ( AA ) announced that it will assist the U.S. Environmental Protection Agency (EPA) for the Proposed Remedial Action Plan (PRAP) to clean up the Grasse River, polluted by an Alcoa aluminum plant near New York's northern border. Alcoa has collaborated with the EPA to assess alternative remedies to deal with increased levels of polychlorinated biphenyls (PCBs) in fishes in the lower Grasse River."
3da19777-b9fa-4f87-9734-06f4e8a06105,2012-10-03T08:00:00.000+08:00,1,J.P. Morgan Lowers Alcoa Earnings Outlook
a64e9afb-56e0-4bca-9814-f4f9ac348e06,2012-10-03T08:00:00.000+08:00,3,J.P. Morgan Lowers Alcoa Earnings Outlook
3c2616af-5483-44bb-a6b6-bf0bad5f9031,2012-10-02T08:00:00.000+08:00,4,"Ahead of Wall Street - October 2, 2012 - Ahead of Wall Street. Tuesday, October 2, 2012"
dea705a6-8279-4e92-9fe4-bea68a4a54e6,2012-10-02T08:00:00.000+08:00,5,"Lingering Positivity Ahead of Jobs Reports - Analyst Blog. We made a positive start to the last quarter of the year on Monday with the U.S. manufacturing sector moving firmly in the growth column after staying in contractionary territory over the preceding three months. This is particularly significant as the U.S. reading bucked a worldwide trend evident from PMI readings from the Euro-zone, China and many other Asian markets."
450c287c-b956-428b-b8fc-32296c682a38,2012-10-02T08:00:00.000+08:00,2,"Deutsche Bank Maintains Alcoa at Hold, Lowers PT from $9 to $8"
d0e8e7ed-db2d-4479-b937-9b4146c0d8ee,2012-10-02T08:00:00.000+08:00,2,"Deutsche Bank Maintains Alcoa at Hold, Lowers PT from $9 to $8"
c054793d-8d1c-4851-af41-aae52d6a3568,2012-10-01T08:00:00.000+08:00,3,Alcoa Sees Charge of $0.08 per Share on EPA Remedial Action Plan for Grasse River
6d30175f-5117-41d2-8c86-414440312105,2012-10-01T08:00:00.000+08:00,4,Earnings Expectations for the Week of October 1
04aa6441-df31-4766-bfad-756c99e688dc,2012-10-01T08:00:00.000+08:00,2,Alcoa Sees Charge of $0.08 per Share on EPA Remedial Action Plan for Grasse River
52f7740f-b99e-4d6a-92c7-88420dada4c4,2012-10-01T08:00:00.000+08:00,2,Earnings Expectations for the Week of October 1
92d3f194-f05f-45f9-9df8-1b79838d49a7,2012-09-28T08:00:00.000+08:00,3,"Alcoa to Modernize Cheoah Dam - Analyst Blog. Aluminum giant Alcoa Inc. ( AA ) along with the U.S. Department of Energy commissioned a modernization project at Cheoah Dam in Robbinsville. The project involves an investment of approximately $110 million and is part of Alcoa's Power Generating Inc.'s Tapoco Project, which seeks to upgrade four hydroelectric dams across the nation."
132736ab-2a49-44c2-ac40-7b7cbe394364,2012-09-27T08:00:00.000+08:00,3,Dahlman Rose Downgrades Alcoa to “Hold”; Potential Spin-off is Only Catalyst (AA). Aluminum producer Alcoa Inc. ( AA ) on Thursday received a big downgrade from analysts at Dahlman Rose.
3057056f-dbc9-4cf7-86a5-4c20abe8aacd,2012-09-27T08:00:00.000+08:00,4,"Alcoa Wheels Helps Reduce Emissions - Analyst Blog. Aluminum giant Alcoa Inc. ( AA ) revealed the findings of its peer-reviewed life cycle assessment (LCA), which showed that commercial vehicles using Alcoa aluminum significantly reduce the carbon footprint of the vehicles. The study concluded that the use of Alcoa forged aluminum wheels in place of steel wheels helped lower greenhouse gas emissions considerably in the commercial vehicle sector."
d553ec21-69d7-4c36-befd-299eaa25e8ce,2012-09-27T08:00:00.000+08:00,1,UPDATE: Dahlman Rose Downgrades Alcoa to Hold on Aluminum Pricing Trends
b1fb2727-3b44-4800-8687-315ae53e69b5,2012-09-27T08:00:00.000+08:00,1,Dahlman Rose Downgrades Alcoa from Buy to Hold
3bda67c3-25d0-482d-abef-f59fb6d3203e,2012-09-27T08:00:00.000+08:00,1,UPDATE: Dahlman Rose Downgrades Alcoa to Hold on Aluminum Pricing Trends
df1ed76b-f9eb-4ef8-b1ba-99c4856d9faa,2012-09-27T08:00:00.000+08:00,1,Dahlman Rose Downgrades Alcoa from Buy to Hold
e31668df-7fd3-42d3-b588-b41f32dc4da7,2012-09-25T08:00:00.000+08:00,4,"Alcoa Commits to Increase Recycling - Analyst Blog. \"Alcoa Foundation, a corporate foundation of aluminum giant Alcoa Inc. ( AA ), and U.S.-based non-profit organization \"\"Keep America Beautiful\"\" have teamed up to augment the recycling rate in the U.S. The partnership announced the launch of \"\"Action to Accelerate Recycling\"\" program at the Clinton Globe Initiative (CGI) Annual Meeting to create awareness and also provide recycling infrastructure to increase recycling of aluminum"
ad9ae203-f714-474e-b8d0-f02730583c9d,2012-09-18T08:00:00.000+08:00,3,"After Hours Most Active for Sep 18, 2012 : INTC, QQQ, WCRX, VRSN, SSYS, KO, DAL, HF, BAC, AA, TWX, MSFT. The NASDAQ 100 After Hours Indicator is down -.16 to 2,857.22. The total After hours volume is currently 31,238,642 shares traded."
95e4044d-3411-4608-8e97-c3725df908c3,2012-09-18T08:00:00.000+08:00,3,"Markets Consolidate, But Dow Muscles Higher. \"\"\" FedEx Corporation ( FDX ) came out and lowered its guidance"
6d329c2a-1125-4bf5-a4a9-58ef350ae6e7,2012-09-18T08:00:00.000+08:00,1,Back to Reality: FedEx Reports - Analyst Blog. The earnings report from FedEx ( FDX ) this morning puts the spotlight back on the global growth worries that were drowned out by the hoopla surrounding the QE3 announcement.
599bab0a-c966-4060-874d-7f7aeaa4f707,2012-09-18T08:00:00.000+08:00,3,"Jeffries Sees Shares of Alcoa as Fully Valued in the Near Term, Prefers Freeport McMoran (AA, FCX). New York city based aluminum giant Alcoa ( AA ) was downgraded this morning over at Jeffries & Co from Buy to Hold with a price target of $11.00."
6b9f2a10-39a3-4627-9ac7-d90c6ab27f7a,2012-09-18T08:00:00.000+08:00,2,"Ahead of Wall Street - September 18, 2012 - Ahead of Wall Street. Tuesday, September 18, 2012"
0a166e16-7a43-4c91-9e48-a51966e2bdc9,2012-09-18T08:00:00.000+08:00,4,UPDATE: Jefferies Downgrades Alcoa to Hold Post Share Rise on Fed QE
de4ccca2-b682-4574-8b2f-4ccf3067ad3a,2012-09-18T08:00:00.000+08:00,1,Benzinga's Top Downgrades
6c76e6db-4c19-42f6-9f7a-455b50eaa7ab,2012-09-18T08:00:00.000+08:00,2,"Jefferies & Company Downgrades Alcoa from Buy to Hold, Maintains PT at $11"
1ebed4d6-84f6-421a-8cd0-1c00deeaf167,2012-09-18T08:00:00.000+08:00,3,UPDATE: Jefferies Downgrades Alcoa to Hold Post Share Rise on Fed QE
fa138623-4f00-400c-8642-2c484f6576db,2012-09-18T08:00:00.000+08:00,1,Benzinga's Top Downgrades
a09f4075-6cd1-4a9c-bc15-f2f4a357760e,2012-09-18T08:00:00.000+08:00,1,"Jefferies & Company Downgrades Alcoa from Buy to Hold, Maintains PT at $11"
7e5611d6-c312-4536-9fe6-aabe62ca1acb,2012-09-17T08:00:00.000+08:00,4,"Stocks Break Winning Streak but Hold Technical Support. \"\"\"After disappointing Empire State manufacturing data"
d9f805dd-7545-42aa-8529-2a5c5067f89a,2012-09-14T08:00:00.000+08:00,5,The Fed finally announced additional economic measures and benchmarks soared to touch new multi-year highs on Thursday. The announcement that the US Federal Reserve will buyback mortgage securities worth $40 billion every month until the labor market improves pushed the benchmarks instantly higher and the financial sector enjoyed robust gains. Investor confidence was bolstered following the news and led to above-average volumes.
8b6c0a7d-e9bf-42f8-af4b-a4d5f5a128d1,2012-09-14T08:00:00.000+08:00,3,"I'm Buying $10,000 in This Unique Fund to Stay Ahead of This Fast-Changing Market. Even if you're abuy-and-hold investor by nature, you have to be nimble enough toprofit from any short-term gifts themarket may hand you. In late May, with the market swooning, I took advantage of that opening by acquiring even more shares of Citigroup (NYSE: C ) for my $100,000 Real-Money Portfolio ."
42194d6a-94d5-42d6-8348-54afd89c6f37,2012-09-13T08:00:00.000+08:00,4,"Why the bear market is finally ending. All I have known is the bear market, and now it's over."
c348cc46-358d-4117-a5c4-b43e4482cb1f,2012-09-11T08:00:00.000+08:00,1,Benzinga's Top Pre-Market Gainers
72b797b9-5eae-4a79-83d9-11d96410aad0,2012-09-11T08:00:00.000+08:00,1,Benzinga's Top Pre-Market Gainers
76194755-3bba-4888-b1aa-cc8c9ec89887,2012-09-10T08:00:00.000+08:00,3,"After Hours Most Active for Sep 10, 2012 : NIHD, AA, PAY, DELL, BAC, QQQ, STT, INTC, AIG, DRYS, HBAN, CVH. The NASDAQ 100 After Hours Indicator is down -1.3 to 2,787.05. The total After hours volume is currently 23,698,554 shares traded."
94eadf54-d255-4417-b635-aae0c5d021d5,2012-09-10T08:00:00.000+08:00,4,"Buy or Sell? Monday's Winners: PPHM, CENX. Among the biggest winners in Monday's early trading are Peregrine Pharmaceutical (Nasdaq: PPHM) and Century Aluminum (Nasdaq: CENX)."
36b00d72-2828-4c4d-b475-788d33fd511c,2012-09-10T08:00:00.000+08:00,3,"Momentum Stocks to Watch for Week of September 10, 2012"
f01e3295-7474-4b51-9ebf-79f2fb15cab2,2012-09-10T08:00:00.000+08:00,2,"Momentum Stocks to Watch for Week of September 10, 2012"
443bacc9-0af7-4c38-85df-f8f9f78a700a,2012-09-05T08:00:00.000+08:00,1,Glencore Will Make Formal Offer to Buy Alcoa's Sardinian Aluminum Plant -SkyTV
e35af3ed-4bef-4f21-8638-bf168d63e040,2012-09-05T08:00:00.000+08:00,1,Glencore Will Make Formal Offer to Buy Alcoa's Sardinian Aluminum Plant -SkyTV
5df249ae-7753-4755-b13d-d86697f782b2,2012-09-04T08:00:00.000+08:00,3,"Alcoa Gains Control of Evermore - Analyst Blog. Aluminium giant Alcoa Inc. ( AA ) has announced that it has gained full control of Evermore Recycling, effective August 31, 2012. Evermore Recycling was part of the joint venture between Alcoa and Novelis."
3ed19ea5-adf6-4f31-a8c0-e9cba716293d,2012-08-28T08:00:00.000+08:00,4,"BHP Divests Uranium Deposit - Analyst Blog. BHP Billiton Ltd (BHP) recently entered into an agreement with Cameco Corporation to sell its wholly-owned Yeelirrie uranium deposit in Western Australia. The asset sale, subject to relevant approvals from the Australian Foreign Investment Review Board and the Government of Western Australia, is expected to generate proceeds of US$430 million."
94d01339-8777-41d8-a335-24209875a830,2012-08-28T08:00:00.000+08:00,3,"After Hours Most Active for Aug 28, 2012 : T, HPQ, KFT, AA, QQQ, VRSN, PHM, BAC, JPM, VXUS, FITB, MYL. The NASDAQ 100 After Hours Indicator is up .08 to 2,782.77. The total After hours volume is currently 20,499,069 shares traded."
1c596b7f-abb4-4e99-b2bb-4fe2a54bf47f,2012-08-24T08:00:00.000+08:00,3,"Bulls Lift Dow 100 Points; Banks Move to Buoy Global Economy. \"\"\"The market started off in the red"
f32a985d-1fc8-47af-a0c0-60680007e754,2012-08-23T08:00:00.000+08:00,1,"BHP Delivers Weak Fiscal Numbers - Analyst Blog. BHP Billiton Ltd. (BHP) has reported financial results for fiscal year 2012 ended June 30, 2012 with diluted earnings per ordinary share of $2.88, down considerably from $4.27 in the year-ago period."
32e8693c-bfd5-424e-be4e-ec4a32cdf276,2012-08-16T08:00:00.000+08:00,3,"Alcoa to Divest Rockdale Assets - Analyst Blog. Aluminum giant Alcoa Inc. ( AA ) intends to divest certain assets at its Rockdale, Texas site to Lower Colorado River Authority. The sale will include approximately 34,000 acres of property, all surface and groundwater rights, certain common plant and equipment assets, and Alcoa's power contracts with Luminant."
ce20ef69-008e-4c48-9342-559fabd6406a,2012-08-16T08:00:00.000+08:00,4,"Ball Corp to Streamline Production - Analyst Blog. In response to the current market demand, the company intends to step up its beverage can capacity in North America. The company will incur an after-tax charge of approximately $30 million related to employee severance and benefits, facility shut down and other actions, and the majority of which is expected to be recorded in the third quarter of 2012."
9b741cc5-bec7-48f0-bfbb-6ded912f088e,2012-08-16T08:00:00.000+08:00,5,"Bank of America Maintains Alcoa at Buy, Lowers PO from $54 to $49"
9fbe20e5-36fc-4c35-a39c-095b18bce8d4,2012-08-16T08:00:00.000+08:00,2,"Bank of America Maintains Alcoa at Buy, Lowers PO from $54 to $49"
151e0943-e946-49ec-878d-a2fc43151ec3,2012-08-14T08:00:00.000+08:00,3,"Last-Minute Selling Pressure Drags Dow, SPX Near Breakeven. \"\"\"The retail sales number coming in much better than expected was a nice change"
78f938a4-aa23-4459-b384-f37ae48279a9,2012-08-13T08:00:00.000+08:00,3,"Dow Dips, SPX Snaps Winning Streak as Bulls Take a Breather. \"\"\"After the S&P 500 Index (SPX) gained for six straight sessions"
ca6d5716-3699-4855-b5a6-fd426d2098ab,2012-08-10T08:00:00.000+08:00,4,"Alcoa Deploys Drill Pipe in Brunei - Analyst Blog. \"Aluminum giant Alcoa Inc. ( AA ) has announced that its Alcoa Oil and Gas Division has set up a 1800 meters (5,905 feet) long Aluminum Alloy Drill Pipe (AADP) in the Iron Duke Well C offshore Seria, Brunei. The company has collaborated with Brunei Shell Petroleum Co. (\"\"BSP\"\") and AMRTUR Corp. on the project."
e2924a7e-1695-4067-b1c7-4f552c1cfb93,2012-08-07T08:00:00.000+08:00,5,"Benchmarks had a quiet session on Monday in the absence of major domestic headlines and ended with meager gains. Positive sentiment created by nonfarm payroll data released on Friday overflowed into Monday as well. Also, representatives from the troika of IMF, ECB and European Commission concluded its visit to Greece last Sunday."
9570c419-1e62-4ca5-ae6e-f01224942b6e,2012-08-06T08:00:00.000+08:00,4,"A strong nonfarm payroll report helped benchmarks snap their four-day losing streak on Friday. More importantly, strategists believed that better-than-expected jobs data did not completely rule out chances of further economic stimulus from the central bank. The Dow had its best day since June 29, while the S&P 500 was at its highest level since May."
d8ac16a1-5f86-4df5-95d7-46833588ca52,2012-08-03T08:00:00.000+08:00,1,"Alcoa Clinches Drill Pipe Contract - Analyst Blog. \"Aluminum heavyweight Alcoa Inc. ( AA ) has sealed a major contract from oil and gas exploration company Pennsylvania General Energy (\"\"PGE\"\"). Under the pact"
e7bb02ab-e38a-4b7e-ac05-f71ce6e4a0e7,2012-08-02T08:00:00.000+08:00,3,"Wall Street Sells on the News; Dow Drops 92 Points. \"A bearish mood clouded the Street today, knocking the Dow Jones Industrial Average (DJI) down more than 190 points at its intraday low. \"\"Today was all about the European Central Bank (ECB) and the fact that they really didn't say or do anything new."
12c98278-624e-4c5e-8d97-41ac87be0bf7,2012-08-02T08:00:00.000+08:00,2,July ETF Statistics: Vanguard Not Catching iShares Anytime Soon
0768f3c3-e849-44d6-80be-e14d6f70ba00,2012-08-02T08:00:00.000+08:00,4,Alcoa Wins Pennsylvania Energy Contract
2d40aa96-dccd-4607-a02d-eba2505a86df,2012-08-02T08:00:00.000+08:00,2,July ETF Statistics: Vanguard Not Catching iShares Anytime Soon
ad29480d-3f33-48d6-b82e-19671913f60c,2012-08-02T08:00:00.000+08:00,4,Alcoa Wins Pennsylvania Energy Contract
2e22d092-2952-45fd-98d3-b8c9dbd76b34,2012-08-01T08:00:00.000+08:00,3,Knight Capital Glitch May Have Impacted Some ETFs
702b9f47-1c89-4a94-9ab3-a30e31af2940,2012-08-01T08:00:00.000+08:00,4,Fluor Awarded Aluminum Manufacturing Facility for Ma'aden-Alcoa Joint Venture
8f6bd427-b737-424f-ab92-10a084050100,2012-08-01T08:00:00.000+08:00,2,Knight Capital Glitch May Have Impacted Some ETFs
b750bc1c-830f-47a6-96c4-52f25608d636,2012-08-01T08:00:00.000+08:00,4,Fluor Awarded Aluminum Manufacturing Facility for Ma'aden-Alcoa Joint Venture
394e0145-84dd-4c36-98df-0f087216b6d8,2012-07-30T08:00:00.000+08:00,5,"The nation's central bank and the European Central Bank sparked off fresh hopes of economic stimulus among investors that boosted benchmarks to their highest levels since early May. The Dow soared above the 13, 000 mark for the first time since May 7. Meanwhile, the S&P 500 touched its highest level since May 3."
fc8d70e3-f61f-41f7-bc88-da055f0c9011,2012-07-30T08:00:00.000+08:00,3,"Hopes Might Be High, But Wall Street Is Wary Before Fed, ECB Meetings. \"\"\"After a very strong rally late last week"
87ec8d21-1216-41dc-b873-6ee02431b549,2012-07-25T08:00:00.000+08:00,2,"Largest option buying in equities so far. Nearing the halfway mark in today's session, here are the individual equity names with the most call and put buying on optionMONSTER's ActionTracker data system."
b609a932-25d1-462d-9432-6d40b202ee71,2012-07-24T08:00:00.000+08:00,1,"\"Obama's \"\"CAFE\"\" Mandate Could Double Demand for this Metal\". On July 19, I told you about one of the biggest opportunities in commodities since 1997 ."
884f2333-f13a-4aa1-a6eb-b3d7da493ad0,2012-07-20T08:00:00.000+08:00,3,"Earnings Scorecard: Alcoa - Analyst Blog. The largest U.S. aluminum producer Alcoa Inc. ( AA ) posted a loss in the second quarter of 2012 due to lower aluminum prices. The company, however, expects demand for aluminum to remain strong in the near term."
cb31fe8f-cfc1-4735-a5c4-8068cf8d5665,2012-07-19T08:00:00.000+08:00,4,"One of the Biggest Opportunities in Commodities Since 1997. If you want to be successful in the stock market , then sometimes you must think like a contrarian ."
3fd9dcdb-8725-4c80-8960-c12f7ac59a19,2012-07-17T08:00:00.000+08:00,3,"Alcoa to Control Evermore - Analyst Blog. Aluminum giant Alcoa Inc. ( AA ) has announced that it is in the process of taking full control of aluminum beverage can recycling company, Evermore Recycling. Evermore Recycling was part of the joint venture between Alcoa and Novelis and both the companies purchased more recycled cans than any other group in the world."
6143048f-ccd4-4da6-af2f-1339a1b35ee4,2012-07-16T08:00:00.000+08:00,5,"After Hours Most Active for Jul 16, 2012 : YHOO, SVU, F, BSX, AA, LSI, WM, CTRP, CMCSA, NWSA, CSCO, CELG. The NASDAQ 100 After Hours Indicator is down -.45 to 2,576.6. The total After hours volume is currently 18,891,073 shares traded."
3e4c2484-4e09-491c-81af-0427d4d36166,2012-07-16T08:00:00.000+08:00,5,"UPDATE: Alcoa Takes Full Ownership of Evermore Recycling, The World Leader in Beverage Can Recycling"
410837da-2768-4b9f-b1a3-450e5988f89d,2012-07-16T08:00:00.000+08:00,3,Alcoa to Buy Out Novelis From Recycling JV; to Assume Control of Evermore From August 31
da348c6d-af7f-4314-9315-60f928d3a4a4,2012-07-16T08:00:00.000+08:00,4,"UPDATE: Alcoa Takes Full Ownership of Evermore Recycling, The World Leader in Beverage Can Recycling"
2ba65d7c-0f57-4f9e-ab2a-258c0c52848a,2012-07-16T08:00:00.000+08:00,3,Alcoa to Buy Out Novelis From Recycling JV; to Assume Control of Evermore From August 31
34fd8aa4-5e4f-4af8-a3ff-bcd67027e7e4,2012-07-12T08:00:00.000+08:00,5,"Alcoa Signs $1.4bn Deal with Airbus - Analyst Blog. Aluminum giant Alcoa Inc. ( AA ) announced that it has signed multi-year agreements with Airbus for virtually all Airbus commercial programs, including models like A320, A350 and A380. The deal is valued at approximately $1.4 billion."
d2ddbd71-30ec-4e91-87e2-228e3567fbea,2012-07-12T08:00:00.000+08:00,1,"After Hours Most Active for Jul 12, 2012 : QQQ, BAC, AA, WM, TWTC, AMD, AOL, NLY, WIN, MSFT, ATVI, AMRN. The NASDAQ 100 After Hours Indicator is up .68 to 2,545.98. The total After hours volume is currently 17,717,320 shares traded."
11dce257-fcaa-4a71-a8a4-16ca8e902d3b,2012-07-11T08:00:00.000+08:00,2,"UPDATE: BMO Capital Downgrades Alcoa to Underperform, Lowers PT"
a5575f23-b44d-42e3-874d-793db02780b4,2012-07-11T08:00:00.000+08:00,3,UPDATE: BMO Capital Markets Downgrades Alcoa to Underperform
1af3354d-6a09-4663-a0ab-6b2458239e4f,2012-07-11T08:00:00.000+08:00,4,UPDATE: BMO Capital Markets Downgrades Alcoa to Underperform on Unattractive Sector Fundaments
17cf5380-3d74-45df-b996-3c511de25a85,2012-07-11T08:00:00.000+08:00,1,Alcoa and Airbus Sign Multi-Year Supply Agreements For Leading Rolled and Extruded Products
2ed9f472-ab6a-481f-a7fb-4b602079cf9b,2012-07-11T08:00:00.000+08:00,3,A Peek Into The Market Before The Trading Starts
cd154c90-c813-412c-9e0d-e0d8d780a6ac,2012-07-11T08:00:00.000+08:00,1,Benzinga's Top Downgrades
c332afce-5622-433f-b529-24c6a4835d86,2012-07-11T08:00:00.000+08:00,2,"BMO Capital Markets Downgrades Alcoa from Market Perform to Underperform, Lowers PT from $10 to $8"
6c9c505d-aaa4-46b8-9d27-ac0ea5ecc006,2012-07-11T08:00:00.000+08:00,3,"UPDATE: BMO Capital Downgrades Alcoa to Underperform, Lowers PT"
329b9953-ef96-4ccc-a8d7-5d64378b7930,2012-07-11T08:00:00.000+08:00,4,UPDATE: BMO Capital Markets Downgrades Alcoa to Underperform
201406a6-dccf-4e37-8743-2b50aa5a96f5,2012-07-11T08:00:00.000+08:00,5,UPDATE: BMO Capital Markets Downgrades Alcoa to Underperform on Unattractive Sector Fundaments
71b36f22-63c1-4829-a152-a5fa7a08de8b,2012-07-11T08:00:00.000+08:00,1,Alcoa and Airbus Sign Multi-Year Supply Agreements For Leading Rolled and Extruded Products
8c1857bb-5d0c-44ae-be85-13202be08076,2012-07-11T08:00:00.000+08:00,3,A Peek Into The Market Before The Trading Starts
8055256f-4a74-48d1-bf2d-0e17ae3f1ccb,2012-07-11T08:00:00.000+08:00,4,Benzinga's Top Downgrades
16e4aaba-f234-4d0f-a315-152b54539541,2012-07-11T08:00:00.000+08:00,2,"BMO Capital Markets Downgrades Alcoa from Market Perform to Underperform, Lowers PT from $10 to $8"
c124822c-8549-443b-88f6-7e54e9adabff,2012-07-10T08:00:00.000+08:00,1,"Weak Price Hits Alcoa in 2Q - Analyst Blog. The largest U.S. aluminum producer Alcoa Inc. ( AA ) turned to a loss in the second quarter of 2012, hurt by lower aluminum prices. The company posted a loss of $2 million (break-even on a per-share basis) in the quarter compared with a profit of $322 million (or 28 cents a share) reported in the year-ago quarter."
47b7f7b0-f6c7-47dd-abd7-406d830aa6dc,2012-07-10T08:00:00.000+08:00,2,"Pre-Market Most Active for Jul 10, 2012 : AMD, ARR, BAC, MAKO, TEF, ASML, SNH, AA, SIRI, QQQ, AAPL, INTC. The NASDAQ 100 Pre-Market Indicator is up 4.11 to 2,614.42. The total Pre-Market volume is currently 18,035,779 shares traded."
1b056210-5b3c-4a44-9bcd-e3a568121a74,2012-07-10T08:00:00.000+08:00,3,"Largest option buying in equities so far. Nearing the halfway mark in today's session, here are the individual equity names with the most call and put buying on optionMONSTER's ActionTracker data system."
95fd3866-92e9-45c5-aa8c-1c4a61ab92df,2012-07-10T08:00:00.000+08:00,4,"Ahead of Wall Street - July 10, 2012 - Ahead of Wall Street. Tuesday, July 10, 2012"
c6976fed-4687-4394-a017-52e94d89dd25,2012-07-10T08:00:00.000+08:00,5,"Twin Contracts for Textron - Analyst Blog. \"Textron Marine & Land Systems, a unit of Textron Inc. ( TXT ), has received a fixed-price, incentive-fee contract worth approximately $213 million from the U.S. Navy under a Ship-to-Shore Connector (\"\"SSC\"\") program. The contract includes options for the delivery of up to eight production craft worth $570 million by 2020."
dd94bc11-76b6-4d39-8e3e-3bf358cd671c,2012-07-10T08:00:00.000+08:00,1,"Smidgeon of Good News - Analyst Blog. Today's trading action will reflect the modestly improved sentiment on Spain following decisions by Euro-zone finance officials on Monday that are perceived favorable to the country. There is no substantive change on the ground, but these day-to-day sentiment swings do have a bearing on the market, and today's trend is relatively on the favorable side."
6431194d-cd5b-4408-bba3-643d82934bbc,2012-07-10T08:00:00.000+08:00,2,"After Hours Most Active for Jul 10, 2012 : TEF, BAC, AA, MSFT, SNH, WM, V, MAKO, QCOR, INTC, WIN, NWSA. The NASDAQ 100 After Hours Indicator is up .01 to 2,585.53. The total After hours volume is currently 23,558,188 shares traded."
af2c8927-79bf-4577-9833-e77a0df42768,2012-07-10T08:00:00.000+08:00,3,"Jefferies Keeps “Buy” Rating on Alcoa, but Lowers Price Target and Estimates (AA). Aluminum producer Alcoa Inc. ( AA ) on Tuesday caught some mixed commentary from analysts at Jefferies & Co."
d5ee4087-48f4-4c1a-b801-1a63fd24caab,2012-07-10T08:00:00.000+08:00,4,Seven Mid-Cap Basic Materials Stocks With Heavy Short Interest
5b9c1764-1249-4902-8ff0-8a33353fdf87,2012-07-10T08:00:00.000+08:00,1,What the Analysts Say About the Second-Quarter Earnings Season
3d8cb013-89c5-400a-9d60-7a44755e3fc4,2012-07-10T08:00:00.000+08:00,3,"Social Media Outlook for Tuesday July 10 (ATR, SHAW, MAKO, AMD)"
356c26e6-2c00-499c-a23d-a3ed84cac70b,2012-07-10T08:00:00.000+08:00,1,"Barclays Maintains Alcoa at Equal-weight, Lowers PT from $11 to $10"
4f9508da-ae6e-41c1-8625-6ff94cebd05c,2012-07-10T08:00:00.000+08:00,3,"Immigrants: Restless Dreamers, Economic Pillars"
69af161a-e796-424f-afaa-a57a0e4b39e7,2012-07-10T08:00:00.000+08:00,4,QE3 Might Have to be the Positive Market Catalyst
676cb702-4c05-4d93-806e-33f9e1223c64,2012-07-10T08:00:00.000+08:00,5,"4 ETFs For Q2 Earnings Season (FXD, IYW, XLB)"
0726e3bf-e339-4600-86e6-a64f066132b8,2012-07-10T08:00:00.000+08:00,5,S&P Capital IQ Upgrades Alcoa from Hold to Buy
940e8bc1-2a03-458f-84e4-c8869153b3b0,2012-07-10T08:00:00.000+08:00,4,Stocks Set to Open Higher as Europe Sees Slight Relief
e5ca87c9-8e88-472d-8d09-1effba73764f,2012-07-10T08:00:00.000+08:00,3,"JP Morgan Maintains Alcoa at Overweight, Lowers PT from $14.50 to $12"
f62a082d-3b7a-4937-b9be-10c0692b07d6,2012-07-10T08:00:00.000+08:00,3,"Dahlman Rose Maintains Alcoa at Buy, Lowers PT from $14.65 to $13"
244e3bd0-3d54-409c-96dd-7dfaf768b041,2012-07-10T08:00:00.000+08:00,4,US Stock Futures Up; Alcoa Reports Q2 Results
ec233191-2f51-4eac-a38d-9e670b1036a0,2012-07-10T08:00:00.000+08:00,3,Stocks To Watch For July 10
3a7f4799-4226-4d53-b0e3-fdc50471b113,2012-07-10T08:00:00.000+08:00,2,Seven Mid-Cap Basic Materials Stocks With Heavy Short Interest
